Accion,Actividad,Categoria,Emocion,person,L_Wrist_x,L_Wrist_y,L_Thumb_metac_x,L_Thumb_metac_y,L_Thumb_pphl_x,L_Thumb_pphl_y,L_Thumb_mphl_x,L_Thumb_mphl_y,L_Thumb_dphl_x,L_Thumb_dphl_y,L_Index_metac_x,L_Index_metac_y,L_Index_pphl_x,L_Index_pphl_y,L_Index_mphl_x,L_Index_mphl_y,L_Index_dphl_x,L_Index_dphl_y,L_Middle_metac_x,L_Middle_metac_y,L_Middle_pphl_x,L_Middle_pphl_y,L_Middle_mphl_x,L_Middle_mphl_y,L_Middle_dphl_x,L_Middle_dphl_y,L_Ring_metac_x,L_Ring_metac_y,L_Ring_pphl_x,L_Ring_pphl_y,L_Ring_mphl_x,L_Ring_mphl_y,L_Ring_dphl_x,L_Ring_dphl_y,L_Little_metac_x,L_Little_metac_y,L_Little_pphl_x,L_Little_pphl_y,L_Little_mphl_x,L_Little_mphl_y,L_Little_dphl_x,L_Little_dphl_y,R_Wrist_x,R_Wrist_y,R_Thumb_metac_x,R_Thumb_metac_y,R_Thumb_pphl_x,R_Thumb_pphl_y,R_Thumb_mphl_x,R_Thumb_mphl_y,R_Thumb_dphl_x,R_Thumb_dphl_y,R_Index_metac_x,R_Index_metac_y,R_Index_pphl_x,R_Index_pphl_y,R_Index_mphl_x,R_Index_mphl_y,R_Index_dphl_x,R_Index_dphl_y,R_Middle_metac_x,R_Middle_metac_y,R_Middle_pphl_x,R_Middle_pphl_y,R_Middle_mphl_x,R_Middle_mphl_y,R_Middle_dphl_x,R_Middle_dphl_y,R_Ring_metac_x,R_Ring_metac_y,R_Ring_pphl_x,R_Ring_pphl_y,R_Ring_mphl_x,R_Ring_mphl_y,R_Ring_dphl_x,R_Ring_dphl_y,R_Little_metac_x,R_Little_metac_y,R_Little_pphl_x,R_Little_pphl_y,R_Little_mphl_x,R_Little_mphl_y,R_Little_dphl_x,R_Little_dphl_y
DarPaso,Caminar,Pausa,Neutral,0.0,922.918,334.077,913.38,327.221,905.928,318.578,900.8610000000001,312.914,896.39,345.403,913.38,331.69199999999995,903.842,340.038,894.9,343.019,886.852,343.019,915.7639999999999,340.336,901.457,347.788,891.025,348.98,882.0830000000001,347.788,916.36,345.70099999999996,901.755,351.961,891.6210000000001,351.961,884.169,351.06699999999995,915.168,349.874,901.755,353.45099999999996,894.602,354.345,889.2360000000001,354.04699999999997,827.8539999999999,308.985,821.123,320.83099999999996,816.546,334.56300000000005,814.93,343.17800000000005,814.123,346.409,809.2760000000001,329.985,809.007,338.332,814.123,345.06300000000005,819.238,348.025,814.3919999999999,325.678,815.2,334.293,821.3919999999999,341.024,827.046,342.909,817.3530000000001,322.985,819.238,328.909,824.3539999999999,335.101,828.931,339.409,822.2,319.754,827.8539999999999,325.947,828.3919999999999,330.524,830.008,334.293
DarPaso,Caminar,Pausa,Neutral,0.0,918.7819999999999,343.11300000000006,910.3910000000001,335.621,901.102,327.53,894.809,319.139,880.125,331.725,907.095,341.015,897.206,348.207,887.617,350.904,878.926,351.80300000000005,909.492,348.50699999999995,895.408,355.999,884.919,357.49699999999996,875.63,356.298,910.3910000000001,354.20099999999996,896.007,360.194,885.5189999999999,360.494,878.6260000000001,360.494,909.193,357.79699999999997,896.307,361.99199999999996,889.415,362.591,883.721,362.89099999999996,818.972,312.295,818.972,319.933,816.3389999999999,330.731,816.602,338.63199999999995,816.075,344.69,812.6519999999999,327.04400000000004,813.705,334.945,819.2360000000001,340.476,824.7669999999999,344.426,818.446,324.41,822.923,332.048,827.664,337.579,833.195,338.63199999999995,821.079,321.777,825.293,326.254,831.3510000000001,330.204,835.828,332.311,823.186,317.563,827.927,321.513,830.824,322.567,832.931,323.884
DarPaso,Caminar,Pausa,Neutral,0.0,907.7660000000001,351.07800000000003,900.061,343.681,892.9730000000001,335.051,885.8839999999999,325.497,883.419,320.566,899.753,349.537,889.2739999999999,356.93300000000005,880.028,359.707,871.3989999999999,360.015,901.91,357.55,886.192,365.56300000000005,876.0219999999999,366.796,868.625,365.56300000000005,902.2189999999999,364.33,886.809,370.494,876.638,370.80199999999996,870.166,370.186,900.678,370.494,888.35,375.425,880.337,374.809,874.789,373.884,823.556,307.775,822.575,316.853,819.6310000000001,327.647,818.65,334.026,820.8580000000001,337.95099999999996,814.2339999999999,325.439,816.932,334.026,821.8389999999999,338.93300000000005,827.2360000000001,341.631,817.914,322.005,820.367,328.38300000000004,826.9910000000001,334.026,831.4069999999999,336.97,819.8760000000001,318.079,823.066,323.47700000000003,828.954,328.13800000000003,832.8789999999999,331.81800000000004,824.538,315.135,827.727,318.815,829.935,321.02299999999997,831.6519999999999,322.741
DarPaso,Caminar,Pausa,Neutral,0.0,901.1189999999999,359.35699999999997,892.6110000000001,352.108,883.471,343.914,875.908,338.55699999999996,872.441,333.515,892.6110000000001,357.151,882.211,364.714,871.4960000000001,367.55,863.617,367.55,893.8710000000001,366.29,878.7439999999999,373.538,868.975,372.908,862.672,370.07099999999997,893.8710000000001,372.277,878.7439999999999,379.211,869.29,377.635,865.193,376.059,891.665,376.69,879.69,384.56800000000004,872.441,383.30800000000005,868.3439999999999,381.417,824.308,306.805,826.465,314.711,828.6210000000001,324.055,826.944,330.523,826.944,334.835,822.3919999999999,325.971,821.194,332.2,820.954,336.51199999999994,820.954,339.62699999999995,817.6,323.575,817.1210000000001,329.325,820.2360000000001,331.961,822.3919999999999,333.87699999999995,816.163,320.221,815.205,324.29400000000004,820.475,324.534,822.8710000000001,326.211,817.1210000000001,315.909,816.403,319.024,818.559,321.659,820.475,323.096
DarPaso,Caminar,Pausa,Neutral,0.0,896.164,365.01599999999996,885.5930000000001,357.968,875.0219999999999,348.67900000000003,867.0139999999999,346.116,867.0139999999999,376.54699999999997,885.273,363.73400000000004,875.342,371.74199999999996,868.6160000000001,373.985,863.17,375.586,887.195,373.024,872.1389999999999,381.352,862.529,380.39099999999996,855.802,378.149,887.195,378.79,872.1389999999999,387.11800000000005,862.209,386.157,856.763,383.595,885.273,383.595,874.3810000000001,392.884,866.373,391.923,861.568,389.361,825.206,312.408,824.753,319.207,824.073,326.91200000000003,823.393,334.61699999999996,822.26,341.416,821.127,323.512,826.113,325.325,822.7130000000001,337.79,819.314,341.64300000000003,824.9789999999999,323.512,824.073,335.977,823.846,335.977,824.073,337.11,821.127,323.512,824.3,325.552,823.62,326.005,823.393,334.844,824.3,324.872,824.3,326.685,824.3,326.91200000000003,824.3,334.164
DarPaso,Caminar,Pausa,Neutral,0.0,893.3430000000001,371.495,880.043,365.51,869.404,356.866,859.762,352.876,855.7719999999999,347.224,878.7139999999999,371.495,867.076,379.80699999999996,856.7689999999999,382.467,849.455,382.135,880.043,380.805,864.084,389.11699999999996,854.11,389.11699999999996,847.127,387.12199999999996,880.7080000000001,387.12199999999996,864.7489999999999,395.101,855.7719999999999,394.10400000000004,850.12,392.44199999999995,880.043,392.44199999999995,868.7389999999999,400.421,861.092,400.089,855.44,397.76099999999997,862.454,370.44199999999995,841.576,325.594,839.5139999999999,318.377,844.927,313.222,824.307,336.935,824.307,324.305,823.7919999999999,324.82099999999997,824.049,326.367,820.699,329.718,824.565,324.048,825.08,324.563,824.565,329.718,824.307,333.584,822.7610000000001,325.594,824.565,326.367,824.565,332.811,824.823,334.1,820.441,327.914,820.956,326.11,823.018,335.904,823.7919999999999,335.64599999999996
DarPaso,Caminar,Pausa,Neutral,0.0,881.788,379.285,871.159,372.77099999999996,860.5310000000001,364.542,851.2739999999999,360.77099999999996,847.502,356.314,871.159,378.94300000000004,859.159,387.514,849.216,389.914,841.674,389.914,872.8739999999999,387.85699999999997,857.788,396.42800000000005,847.159,396.77099999999996,839.617,394.371,873.217,394.371,858.1310000000001,402.6,849.216,401.228,843.7310000000001,399.171,871.845,398.82800000000003,860.5310000000001,407.74300000000005,853.331,406.028,848.5310000000001,403.971,878.926,377.718,866.888,372.838,849.6439999999999,379.02,850.62,391.05800000000005,845.0889999999999,396.589,868.84,399.51800000000003,858.429,408.30199999999996,851.2710000000001,407.001,846.065,404.07300000000004,870.467,396.264,856.4760000000001,402.44599999999997,847.041,399.51800000000003,842.4860000000001,396.915,870.1419999999999,389.431,855.826,396.264,846.065,394.31199999999995,838.582,392.034,870.1419999999999,380.647,857.453,388.13,848.0169999999999,389.75699999999995,840.8589999999999,389.106
DarPaso,Caminar,Pausa,Neutral,0.0,876.551,386.64599999999996,865.06,378.986,854.2660000000001,372.719,842.7760000000001,369.23699999999997,834.419,371.67400000000004,863.319,386.995,851.48,395.7,840.3380000000001,398.13699999999994,833.0260000000001,397.789,865.408,395.7,849.043,404.404,838.945,404.056,831.633,401.27099999999996,865.757,401.27099999999996,850.436,409.976,840.3380000000001,408.931,834.7669999999999,406.494,864.712,405.79699999999997,852.177,414.85,845.561,414.154,839.99,412.065,872.217,383.244,866.9069999999999,391.87300000000005,841.683,387.226,843.3430000000001,398.51,836.041,406.144,862.592,407.471,852.304,416.43300000000005,844.67,415.43699999999995,839.36,413.44599999999997,863.92,403.82099999999997,850.6439999999999,411.12199999999996,840.3560000000001,409.131,835.377,406.144,862.924,397.18300000000005,850.312,404.153,839.028,403.48900000000003,831.063,400.834,861.597,388.55400000000003,849.317,395.855,839.36,398.17900000000003,832.39,397.847
DarPaso,Caminar,Pausa,Neutral,0.0,868.806,394.47900000000004,857.688,386.589,845.495,379.776,835.095,370.093,822.543,384.796,855.178,395.19599999999997,842.6260000000001,403.80300000000005,831.867,406.314,825.4119999999999,406.67199999999997,857.33,403.445,840.1160000000001,412.769,830.433,412.41,822.9019999999999,409.541,857.33,409.18300000000005,841.909,418.148,832.2260000000001,417.07199999999995,826.847,414.56199999999995,856.2539999999999,413.845,845.495,423.16900000000004,837.605,422.452,832.585,420.3,863.268,392.765,820.948,380.283,830.995,392.156,825.211,394.288,819.426,396.723,829.169,381.19599999999997,830.3860000000001,390.025,820.3389999999999,390.025,819.122,396.723,830.082,380.892,829.169,390.939,822.471,396.723,819.426,397.028,851.0889999999999,403.11699999999996,832.518,395.505,829.169,409.20599999999996,821.862,408.292,846.2180000000001,403.726,838.9110000000001,404.335,831.3,407.075,824.602,407.684
DarPaso,Caminar,Pausa,Neutral,0.0,861.318,402.094,849.39,395.588,836.378,390.527,823.0039999999999,389.082,813.9680000000001,391.61199999999997,845.053,404.624,832.4019999999999,412.93800000000005,822.643,415.829,814.69,415.468,846.137,412.93800000000005,831.317,421.974,820.4739999999999,421.61199999999997,813.6060000000001,419.082,847.221,418.35900000000004,832.4019999999999,427.75699999999995,823.0039999999999,425.95,817.582,423.781,846.4989999999999,421.974,836.0160000000001,432.45599999999996,828.426,430.649,823.0039999999999,428.842,854.2410000000001,401.00300000000004,840.314,400.7,825.7810000000001,428.25300000000004,825.4780000000001,418.564,821.2389999999999,421.289,842.7360000000001,420.38,837.2860000000001,432.79400000000004,829.717,432.491,825.175,432.491,843.039,423.105,833.653,428.25300000000004,823.9639999999999,427.95,819.12,425.528,844.855,415.536,832.745,421.894,820.6339999999999,420.986,811.551,418.26099999999997,842.433,405.545,830.625,413.417,821.845,415.839,816.092,415.536
DarPaso,Caminar,Pausa,Neutral,0.0,854.492,409.89599999999996,841.965,403.096,826.2180000000001,398.801,812.618,396.654,802.955,404.527,834.45,415.264,822.997,422.42199999999997,811.544,425.285,803.313,424.92699999999996,835.523,422.78,820.85,430.296,809.3969999999999,430.653,800.808,430.296,836.597,428.148,822.2810000000001,435.664,811.544,434.94800000000004,803.313,433.517,835.165,432.801,825.86,440.67400000000004,817.987,440.316,812.26,439.24300000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DarPaso,Caminar,Pausa,Neutral,0.0,843.335,418.86199999999997,830.332,413.082,814.439,408.74800000000005,801.798,407.665,791.323,410.915,822.0239999999999,424.64099999999996,810.466,432.587,799.2689999999999,436.56,788.795,437.282,823.83,433.309,809.7439999999999,440.894,797.825,441.978,788.072,441.61699999999996,825.6360000000001,439.088,811.9110000000001,445.59,802.52,447.39599999999996,793.852,447.035,825.998,444.506,816.607,450.64599999999996,810.105,451.00800000000004,804.326,450.64599999999996,834.99,418.51599999999996,829.064,427.70099999999996,800.322,425.33099999999996,801.211,434.51599999999996,800.618,437.18300000000005,823.138,441.92400000000004,810.693,451.10900000000004,803.878,449.33099999999996,797.952,448.44199999999995,822.841,439.55300000000005,809.211,444.59,798.841,444.29400000000004,790.544,444.29400000000004,823.138,433.923,809.211,439.25699999999995,796.47,439.55300000000005,787.581,439.55300000000005,820.471,425.034,808.915,432.14599999999996,797.655,436.29400000000004,789.951,435.70099999999996
DarPaso,Caminar,Pausa,Neutral,0.0,830.7510000000001,430.14599999999996,817.441,425.20300000000003,799.568,422.161,787.3989999999999,419.11800000000005,776.3710000000001,418.358,807.934,436.231,796.145,443.837,784.357,448.78,775.23,449.541,811.357,443.837,796.5260000000001,452.583,785.117,454.10400000000004,775.23,453.344,814.0189999999999,449.541,800.329,458.287,790.441,459.048,783.216,458.668,815.16,455.625,805.2719999999999,462.09,798.047,462.851,792.7230000000001,462.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DarPaso,Caminar,Pausa,Neutral,0.0,818.4839999999999,439.916,803.711,435.524,785.3439999999999,432.72900000000004,770.172,431.13199999999995,760.9889999999999,430.733,793.33,447.901,782.949,455.88699999999994,772.568,460.279,764.183,461.07800000000003,797.722,454.689,785.3439999999999,463.87199999999996,773.765,466.667,762.186,467.06699999999995,801.715,460.67800000000005,789.337,470.26099999999997,779.7539999999999,471.459,772.168,471.059,804.5089999999999,465.869,792.93,474.254,786.143,476.25,780.154,475.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DarPaso,Caminar,Pausa,Neutral,0.0,803.668,449.381,789.135,446.32099999999997,770.3960000000001,444.409,755.4810000000001,443.26199999999994,746.302,442.49699999999996,778.427,459.70599999999996,768.1010000000001,467.73800000000006,758.158,471.944,749.362,474.23900000000003,783.0160000000001,467.73800000000006,770.0139999999999,476.151,758.541,478.82800000000003,746.685,480.358,786.076,471.944,774.22,481.88800000000003,763.512,483.035,755.4810000000001,482.653,787.988,476.916,777.28,485.712,770.779,486.477,765.0419999999999,486.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DarPaso,Caminar,Pausa,Neutral,0.0,788.158,460.17800000000005,774.002,457.11800000000005,754.49,456.735,741.8639999999999,457.11800000000005,732.682,459.796,762.9069999999999,472.039,752.959,479.691,742.247,484.664,733.447,487.343,766.35,478.926,754.107,488.108,743.3939999999999,492.316,733.447,494.22900000000004,769.4110000000001,483.899,758.316,494.22900000000004,747.9860000000001,496.907,740.334,496.907,771.324,487.343,762.9069999999999,497.29,755.638,500.351,748.7510000000001,499.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DarPaso,Caminar,Pausa,Neutral,0.0,772.314,468.069,759.432,465.796,741.6260000000001,468.44800000000004,727.6080000000001,468.44800000000004,719.273,472.236,747.688,483.602,738.216,491.18,727.6080000000001,496.105,719.6510000000001,498.75699999999995,751.097,490.043,741.6260000000001,501.03,731.0169999999999,505.577,721.546,508.22900000000004,753.7489999999999,493.832,745.414,507.092,735.564,511.26,726.85,512.0169999999999,754.8860000000001,496.105,748.066,510.50199999999995,740.868,514.2909999999999,732.9119999999999,515.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DarPaso,Caminar,Pausa,Neutral,0.0,757.9739999999999,477.501,743.802,475.926,723.331,478.68199999999996,707.9780000000001,479.469,698.924,481.83099999999996,731.992,494.035,722.15,502.30199999999996,711.915,507.026,702.8610000000001,510.175,735.535,501.514,726.087,513.3240000000001,714.2769999999999,517.261,704.435,519.229,737.1089999999999,505.845,728.842,519.623,717.426,523.1659999999999,707.9780000000001,524.741,738.29,506.63199999999995,729.2360000000001,522.7719999999999,720.9689999999999,527.89,713.883,528.677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DarPaso,Caminar,Pausa,Neutral,0.0,741.967,486.55800000000005,727.235,486.149,706.365,490.241,692.451,489.832,680.993,490.65,714.9580000000001,503.745,705.546,513.1569999999999,695.725,518.068,687.95,521.341,719.8689999999999,509.065,709.2289999999999,518.886,700.635,524.615,689.587,528.707,725.5980000000001,509.88300000000004,716.186,518.477,709.2289999999999,520.932,699.408,525.024,731.327,509.065,722.324,516.431,717.0039999999999,518.068,712.503,518.886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DarPaso,Caminar,Pausa,Neutral,0.0,725.498,497.043,710.323,496.63199999999995,690.2260000000001,500.324,676.2810000000001,498.68300000000005,667.258,503.195,699.2489999999999,513.038,690.2260000000001,523.2919999999999,682.8439999999999,528.2130000000001,675.8710000000001,529.854,703.7610000000001,519.19,691.456,529.854,682.8439999999999,532.725,673.41,538.057,707.862,521.651,695.9680000000001,529.444,689.4060000000001,529.444,683.2539999999999,529.033,711.553,522.881,700.48,529.033,693.507,528.623,691.867,526.573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DarPaso,Caminar,Pausa,Neutral,0.0,710.6210000000001,506.115,695.8560000000001,504.849,675.186,508.224,660.421,511.599,653.672,518.77,685.31,522.145,676.873,534.8,667.592,539.018,660.8430000000001,541.549,690.372,528.472,677.295,540.284,669.702,541.549,663.796,541.128,693.747,531.847,681.935,539.862,674.342,539.44,668.0139999999999,538.597,696.7,531.847,686.575,538.597,679.826,538.175,676.029,536.909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DarPaso,Caminar,Pausa,Neutral,0.0,697.159,514.867,681.459,514.443,662.3639999999999,519.534,647.0880000000001,524.202,640.299,532.264,671.699,532.264,663.637,544.145,654.302,550.51,646.664,553.905,677.216,538.629,664.062,550.935,653.453,554.754,645.391,558.573,679.762,541.599,667.0319999999999,550.935,657.2719999999999,554.3290000000001,650.059,557.724,681.035,543.721,669.153,550.086,662.789,550.935,656.424,551.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DarPaso,Caminar,Pausa,Neutral,0.0,683.695,524.141,668.5830000000001,524.561,648.8530000000001,528.339,634.581,531.278,626.605,538.8340000000001,658.928,541.7719999999999,650.5319999999999,553.526,641.297,558.9830000000001,633.741,562.761,664.385,548.489,651.7919999999999,560.6619999999999,641.297,565.28,632.482,569.4780000000001,666.904,551.427,655.15,562.342,645.075,568.638,637.099,571.997,669.003,552.687,658.0880000000001,564.44,651.7919999999999,570.737,647.594,575.355,734.753,352.11699999999996,731.52,366.224,719.763,375.336,713.297,385.035,710.3580000000001,392.38199999999995,716.237,372.397,711.828,389.73699999999997,714.7669999999999,397.085,718.882,402.375,721.2330000000001,370.92699999999996,716.5310000000001,384.44699999999995,716.237,393.852,716.824,398.848,726.523,370.63300000000004,721.2330000000001,379.744,724.76,390.619,717.118,399.436,733.283,373.278,728.581,380.626,726.817,379.744,727.1110000000001,381.50800000000004
